time,open,high,low,close,volume,signal,Date
1655283600,1.04626,1.04939,1.04516,1.04726,10057,0,2022-06-15 09:00:00
1728576000,1.09436,1.09488,1.0933,1.09361,8729,0,2024-10-10 16:00:00
1558476000,1.1157,1.11612,1.11565,1.11606,780,0,2019-05-21 22:00:00
1482901200,1.0464,1.04694,1.04638,1.04687,1927,0,2016-12-28 05:00:00
1508745600,1.1769,1.1772,1.17654,1.1772,1639,0,2017-10-23 08:00:00
1698876000,1.05664,1.05749,1.05663,1.05686,1436,0,2023-11-01 22:00:00
1577710800,1.11929,1.12015,1.11898,1.11909,1397,0,2019-12-30 13:00:00
1432094400,1.11326,1.11441,1.11245,1.11391,3553,0,2015-05-20 04:00:00
1585080000,1.07556,1.07718,1.07497,1.0758,5045,0,2020-03-24 20:00:00
1676019600,1.07224,1.07438,1.07182,1.07402,8167,0,2023-02-10 09:00:00
1503475200,1.17572,1.17609,1.17564,1.17578,1496,0,2017-08-23 08:00:00
1734458400,1.0498,1.05052,1.04935,1.05041,4361,0,2024-12-17 18:00:00
1719216000,1.06937,1.06985,1.06936,1.06977,2273,0,2024-06-24 08:00:00
1516388400,1.22365,1.22424,1.22305,1.22317,4254,0,2018-01-19 19:00:00
1475067600,1.12138,1.12174,1.12063,1.12163,4004,0,2016-09-28 13:00:00
1525197600,1.1991,1.20031,1.19846,1.19987,7047,0,2018-05-01 18:00:00
1652083200,1.05115,1.05115,1.05024,1.05067,2218,0,2022-05-09 08:00:00
1536213600,1.16462,1.16465,1.16315,1.16336,2224,0,2018-09-06 06:00:00
1615888800,1.19156,1.19281,1.1913,1.1926,1674,0,2021-03-16 10:00:00
1731668400,1.05689,1.0579,1.05596,1.05613,3937,0,2024-11-15 11:00:00
1519322400,1.23211,1.23311,1.23132,1.23246,7316,0,2018-02-22 18:00:00
1487743200,1.05464,1.05466,1.0543,1.05445,631,0,2017-02-22 06:00:00
1727895600,1.10486,1.10539,1.10428,1.10457,3010,0,2024-10-02 19:00:00
1702576800,1.09927,1.10021,1.09896,1.09953,6323,0,2023-12-14 18:00:00
1624561200,1.19259,1.19327,1.1924,1.1926,1608,0,2021-06-24 19:00:00
1520481600,1.23997,1.24053,1.23985,1.2401,2811,0,2018-03-08 04:00:00
1652187600,1.05384,1.05528,1.05346,1.05523,4243,0,2022-05-10 13:00:00
1685462400,1.07217,1.07379,1.07177,1.07292,4093,0,2023-05-30 16:00:00
1440784800,1.12153,1.12352,1.11552,1.11704,10204,0,2015-08-28 18:00:00
1582520400,1.08221,1.08236,1.08208,1.08214,710,0,2020-02-24 05:00:00
1641355200,1.12848,1.12934,1.12843,1.12913,1110,0,2022-01-05 04:00:00
1545303600,1.14288,1.148,1.14245,1.14773,8011,0,2018-12-20 11:00:00
1687543200,1.08816,1.08916,1.0878,1.08853,2807,0,2023-06-23 18:00:00
1512446400,1.18721,1.18758,1.18694,1.1873,1363,0,2017-12-05 04:00:00
1525651200,1.19545,1.19633,1.19544,1.19566,936,0,2018-05-07 00:00:00
1441094400,1.12687,1.12809,1.12633,1.12784,2899,0,2015-09-01 08:00:00
1605690000,1.1876,1.18855,1.1875,1.18819,1480,0,2020-11-18 09:00:00
1669244400,1.04016,1.04025,1.0392,1.0392,2320,0,2022-11-23 23:00:00
1726052400,1.10402,1.10471,1.10357,1.10429,3265,0,2024-09-11 11:00:00
1599166800,1.18463,1.18586,1.18456,1.1856,1562,0,2020-09-03 21:00:00
1512522000,1.18277,1.18305,1.18246,1.18297,1564,0,2017-12-06 01:00:00
1530082800,1.16587,1.16597,1.16513,1.16536,1740,0,2018-06-27 07:00:00
1648544400,1.09819,1.10083,1.09818,1.10025,3298,0,2022-03-29 09:00:00
1687467600,1.09565,1.09594,1.09503,1.09583,1612,0,2023-06-22 21:00:00
1621350000,1.2217,1.2233,1.22162,1.22204,2343,0,2021-05-18 15:00:00
1572379200,1.11073,1.11113,1.11041,1.11101,797,0,2019-10-29 20:00:00
1562241600,1.12782,1.12852,1.12764,1.12845,1543,0,2019-07-04 12:00:00
1549389600,1.14059,1.14101,1.14003,1.14045,3719,0,2019-02-05 18:00:00
1541732400,1.13654,1.1367,1.13569,1.13583,2558,0,2018-11-09 03:00:00
1567404000,1.09897,1.09924,1.09885,1.09894,985,0,2019-09-02 06:00:00
1478257200,1.1098,1.11014,1.10876,1.10988,4311,0,2016-11-04 11:00:00
1563825600,1.12175,1.12191,1.12144,1.12176,1098,0,2019-07-22 20:00:00
1503925200,1.19325,1.19393,1.19317,1.19361,3683,0,2017-08-28 13:00:00
1519124400,1.23581,1.23634,1.23422,1.23426,7105,0,2018-02-20 11:00:00
1433250000,1.09815,1.10379,1.09795,1.10177,9471,0,2015-06-02 13:00:00
1669824000,1.03582,1.03989,1.03574,1.03845,10988,0,2022-11-30 16:00:00
1591621200,1.12958,1.12966,1.12692,1.12702,2497,0,2020-06-08 13:00:00
1574452800,1.10226,1.10261,1.10224,1.10261,898,0,2019-11-22 20:00:00
1622419200,1.21994,1.21994,1.21891,1.21969,179,0,2021-05-31 00:00:00
1623056400,1.21572,1.21613,1.21507,1.21519,1378,0,2021-06-07 09:00:00
1733727600,1.05338,1.05374,1.05327,1.05361,1659,0,2024-12-09 07:00:00
1641312000,1.1279,1.12874,1.12766,1.1284,3261,0,2022-01-04 16:00:00
1442422800,1.12775,1.13121,1.12773,1.12931,9148,0,2015-09-16 17:00:00
1510804800,1.1787,1.1787,1.17783,1.178,2175,0,2017-11-16 04:00:00
1657231200,1.01568,1.01661,1.01531,1.01655,1507,0,2022-07-07 22:00:00
1495450800,1.11709,1.1178,1.11607,1.11673,1637,0,2017-05-22 11:00:00
1629835200,1.17466,1.1747,1.17432,1.17445,623,0,2021-08-24 20:00:00
1713351600,1.06242,1.0648,1.06231,1.06396,3927,0,2024-04-17 11:00:00
1612756800,1.20376,1.20376,1.20306,1.20356,628,0,2021-02-08 04:00:00
1483034400,1.04871,1.04916,1.04715,1.04829,6534,0,2016-12-29 18:00:00
1474423200,1.11523,1.11541,1.11489,1.11522,1524,0,2016-09-21 02:00:00
1503410400,1.17527,1.17685,1.17469,1.17676,5646,0,2017-08-22 14:00:00
1609131600,1.22082,1.22152,1.22082,1.2212,670,0,2020-12-28 05:00:00
1713985200,1.06853,1.06902,1.06823,1.06896,2595,0,2024-04-24 19:00:00
1494471600,1.08665,1.08752,1.08628,1.08734,770,0,2017-05-11 03:00:00
1718906400,1.07208,1.07216,1.07061,1.07064,3445,0,2024-06-20 18:00:00
1491001200,1.06687,1.0671,1.06507,1.0657,1573,0,2017-03-31 23:00:00
1535565600,1.16927,1.17025,1.16872,1.16974,4040,0,2018-08-29 18:00:00
1568217600,1.1,1.10023,1.09927,1.09943,3764,0,2019-09-11 16:00:00
1670396400,1.04628,1.04701,1.04611,1.04657,3232,0,2022-12-07 07:00:00
1475820000,1.11244,1.11253,1.11095,1.11117,3278,0,2016-10-07 06:00:00
1554742800,1.12724,1.12725,1.12589,1.12605,3367,0,2019-04-08 17:00:00
1492678800,1.07259,1.0747,1.07203,1.07407,1709,0,2017-04-20 09:00:00
1657922400,1.00796,1.00825,1.0072,1.00817,1591,0,2022-07-15 22:00:00
1721203200,1.09022,1.09061,1.09,1.09036,984,0,2024-07-17 08:00:00
1492081200,1.06437,1.065,1.06375,1.06416,1371,0,2017-04-13 11:00:00
1431421200,1.1175,1.1201,1.11663,1.1183,7596,0,2015-05-12 09:00:00
1509368400,1.16367,1.16411,1.16313,1.16314,3710,0,2017-10-30 13:00:00
1462845600,1.13822,1.13867,1.13817,1.13826,1028,0,2016-05-10 02:00:00
1459360800,1.13534,1.13555,1.13173,1.13287,8858,0,2016-03-30 18:00:00
1687154400,1.09354,1.09371,1.09329,1.09361,1081,-1,2023-06-19 06:00:00
1496325600,1.12269,1.12275,1.1216,1.12174,1270,0,2017-06-01 14:00:00
1550624400,1.13382,1.13403,1.13375,1.1339,702,-1,2019-02-20 01:00:00
1623942000,1.19352,1.19462,1.19296,1.19304,3667,0,2021-06-17 15:00:00
1542078000,1.12269,1.12362,1.12265,1.12351,1914,0,2018-11-13 03:00:00
1617645600,1.1798,1.18125,1.17947,1.18093,1267,0,2021-04-05 18:00:00
1561071600,1.12909,1.12922,1.12849,1.12908,1083,0,2019-06-20 23:00:00
1437566400,1.09372,1.09496,1.09297,1.09332,6092,0,2015-07-22 12:00:00
1454313600,1.08459,1.08516,1.0843,1.08489,1674,0,2016-02-01 08:00:00
